Order Date,Product Name,Revenue Stream,Unit Price,Quantity
2019-07-30,License 8,License,38.75,4
2019-07-31,Product 3,Product,93.5,2
2019-07-31,License 5,License,67.39,2
2019-07-31,Product 11,Product,76.97,3
2019-07-31,Managed Service 1,Managed Service,56.33,2
2019-08-01,License 2,License,7.42,1
2019-08-02,License 7,License,35.86,1
2019-08-02,Product 8,Product,23.26,2
2019-08-02,License 7,License,29.46,4
2019-08-02,Managed Service 1,Managed Service,36.01,2
2019-08-02,License 6,License,2.71,1
2019-08-03,License 5,License,83.02,1
2019-08-04,Managed Service 1,Managed Service,14.5,2
2019-08-04,Product 2,Product,12.38,4
2019-08-04,Managed Service 2,Managed Service,71.82,4
2019-08-04,Product 8,Product,87.06,3
2019-08-05,Product 12,Product,91.44,4
2019-08-05,License 3,License,0.52,4
2019-08-05,Product 6,Product,55.23,2
2019-08-06,Managed Service 3,Managed Service,10.4,3
2019-08-06,License 9,License,47.62,2
2019-08-06,License 6,License,76.73,1
2019-08-07,Managed Service 3,Managed Service,26.2,3
2019-08-08,Product 7,Product,13.49,3
2019-08-08,Product 5,Product,8.74,2
2019-08-08,Product 11,Product,25.09,4
2019-08-08,License 6,License,40.65,4
2019-08-09,Product 11,Product,63.29,3
2019-08-09,License 3,License,39.36,3
2019-08-10,License 1,License,41.19,4
2019-08-10,Managed Service 3,Managed Service,48.24,2
2019-08-10,Product 2,Product,44.3,2
2019-08-11,Product 9,Product,83.76,4
2019-08-11,Product 10,Product,77.51,3
2019-08-11,Product 12,Product,48.68,4
2019-08-11,License 1,License,16.56,1
2019-08-12,Product 6,Product,44.08,1
2019-08-12,Product 11,Product,99.06,3
2019-08-12,License 2,License,6.91,4
2019-08-12,License 9,License,89.83,1
2019-08-12,License 8,License,95.65,4
2019-08-13,Product 2,Product,97.46,1
2019-08-13,Product 3,Product,39.29,2
2019-08-14,Product 6,Product,83.17,3
2019-08-14,Product 8,Product,20.44,1
2019-08-14,Managed Service 2,Managed Service,7.5,2
2019-08-14,Product 11,Product,71.51,4
2019-08-14,License 2,License,7.6,4
2019-08-15,Product 5,Product,55.91,4
2019-08-15,License 5,License,5.24,3
2019-08-15,License 9,License,13.19,3
2019-08-15,License 1,License,68.39,1
2019-08-15,Product 9,Product,40.34,3
2019-08-16,Product 9,Product,88.45,2
2019-08-16,Product 7,Product,15.7,3
2019-08-16,Product 2,Product,37.72,3
2019-08-16,Product 10,Product,19.8,2
2019-08-17,Product 2,Product,75.37,1
2019-08-17,License 5,License,75.57,1
2019-08-18,Managed Service 2,Managed Service,65.85,3
2019-08-18,Product 5,Product,94.03,4
2019-08-18,Product 11,Product,42.84,1
2019-08-18,License 1,License,78.65,4
2019-08-18,Product 5,Product,7.11,4
2019-08-19,Product 10,Product,26.26,2
2019-08-19,License 6,License,57.19,4
2019-08-19,Product 8,Product,98.94,3
2019-08-19,Product 12,Product,84.11,3
2019-08-19,Product 8,Product,27.72,2
2019-08-20,Managed Service 3,Managed Service,45.15,1
2019-08-20,Product 5,Product,97.07,4
2019-08-20,Product 6,Product,11.87,3
2019-08-21,Product 3,Product,23.81,2
2019-08-21,Product 6,Product,85.57,4
2019-08-22,Product 4,Product,59.3,3
2019-08-22,Product 5,Product,53.87,3
2019-08-22,Product 1,Product,21.66,3
2019-08-22,License 9,License,29.92,3
2019-08-22,Managed Service 1,Managed Service,63.95,2
2019-08-23,Product 3,Product,44.6,3
2019-08-23,Product 1,Product,43.17,2
2019-08-23,Product 12,Product,29.3,4
2019-08-23,License 3,License,68.42,3
2019-08-24,License 3,License,37.29,3
2019-08-24,Product 11,Product,0.99,1
2019-08-24,Product 11,Product,88.41,4
2019-08-25,Product 1,Product,67.06,3
2019-08-25,Product 3,Product,87.75,3
2019-08-25,Managed Service 1,Managed Service,13.37,1
2019-08-25,Product 6,Product,87.22,3
2019-08-25,Product 10,Product,25.29,2
2019-08-26,License 5,License,77.44,1
2019-08-26,Product 5,Product,53.86,4
2019-08-26,Product 1,Product,75.15,2
2019-08-26,Product 7,Product,14.35,2
2019-08-26,Managed Service 3,Managed Service,10.35,2
2019-08-27,Product 1,Product,32.87,3
2019-08-27,License 3,License,89.11,2
2019-08-27,License 7,License,20.92,2
2019-08-28,License 8,License,23.43,1
2019-08-28,Product 10,Product,47.76,3
2019-08-28,Product 11,Product,79.63,1
2019-08-28,Managed Service 1,Managed Service,5.46,3
2019-08-28,Product 9,Product,8.64,1
2019-08-29,Managed Service 1,Managed Service,29.67,2
2019-08-30,Product 6,Product,36.55,2
2019-08-30,Product 9,Product,25.37,4
2019-08-31,License 1,License,25.48,1
2019-08-31,Managed Service 3,Managed Service,17.04,1
2019-08-31,License 4,License,33.83,1
2019-08-31,License 9,License,43.87,1
2019-08-31,Managed Service 3,Managed Service,14.59,3
2019-09-01,Product 12,Product,19.16,2
2019-09-01,License 5,License,7.28,1
2019-09-01,Product 4,Product,77.35,2
2019-09-01,Product 3,Product,18.92,3
2019-09-01,License 4,License,90.87,1
2019-09-02,Product 12,Product,45.8,4
2019-09-03,License 9,License,93.27,4
2019-09-03,License 1,License,16.01,1
2019-09-04,Product 5,Product,77.07,4
2019-09-04,License 2,License,51.89,3
2019-09-04,Product 3,Product,90.93,4
2019-09-04,Product 11,Product,57.7,1
2019-09-05,License 6,License,96.57,1
2019-09-05,Product 6,Product,42.0,1
2019-09-06,Managed Service 3,Managed Service,67.52,1
2019-09-06,Product 5,Product,66.18,4
2019-09-07,License 1,License,72.69,1
2019-09-07,Managed Service 2,Managed Service,62.12,2
2019-09-07,License 4,License,85.22,4
2019-09-07,Product 9,Product,82.38,4
2019-09-08,Product 3,Product,19.72,2
2019-09-08,Product 11,Product,66.57,3
2019-09-08,Product 9,Product,83.29,2
2019-09-08,License 9,License,38.5,1
2019-09-09,Product 10,Product,46.13,4
2019-09-09,Product 12,Product,61.9,3
2019-09-09,Managed Service 1,Managed Service,95.2,1
2019-09-09,License 7,License,26.74,2
2019-09-09,Product 6,Product,84.82,3
2019-09-10,License 8,License,53.9,2
2019-09-10,Managed Service 2,Managed Service,26.76,2
2019-09-10,Product 12,Product,64.26,4
2019-09-11,Managed Service 3,Managed Service,52.6,2
2019-09-12,Product 11,Product,95.74,3
2019-09-12,Managed Service 1,Managed Service,88.93,4
2019-09-13,Managed Service 3,Managed Service,87.21,3
2019-09-13,Product 10,Product,20.73,1
2019-09-13,Product 5,Product,43.04,3
2019-09-13,Product 2,Product,78.65,3
2019-09-14,License 9,License,0.95,2
2019-09-14,License 7,License,83.42,1
2019-09-14,Managed Service 2,Managed Service,84.42,3
2019-09-14,License 2,License,51.63,3
2019-09-14,License 8,License,58.33,3
2019-09-15,Product 9,Product,67.15,2
2019-09-15,Product 12,Product,70.51,2
2019-09-15,Managed Service 3,Managed Service,47.39,2
2019-09-15,License 7,License,3.59,4
2019-09-15,License 6,License,31.24,2
2019-09-16,License 5,License,3.72,3
2019-09-16,Product 3,Product,6.53,2
2019-09-16,Product 1,Product,23.74,1
2019-09-16,Product 12,Product,54.45,4
2019-09-16,Product 7,Product,35.18,1
2019-09-17,Product 5,Product,73.55,2
2019-09-17,Product 11,Product,85.48,4
2019-09-17,Product 5,Product,83.22,3
2019-09-18,License 6,License,47.63,4
2019-09-19,License 9,License,43.89,1
2019-09-20,Product 12,Product,74.13,3
2019-09-20,Managed Service 3,Managed Service,65.61,2
2019-09-20,License 5,License,8.69,3
2019-09-21,Managed Service 1,Managed Service,29.19,1
2019-09-22,Product 8,Product,36.66,3
2019-09-23,Product 7,Product,65.07,1
2019-09-24,License 2,License,85.1,4
2019-09-24,License 9,License,35.27,2
2019-09-24,License 4,License,73.84,2
2019-09-25,Product 7,Product,96.52,2
2019-09-26,Product 8,Product,35.92,4
2019-09-26,Product 12,Product,61.95,3
2019-09-26,Product 8,Product,63.18,3
2019-09-26,License 5,License,5.67,2
2019-09-27,License 6,License,84.52,2
2019-09-27,Product 9,Product,97.88,4
2019-09-27,Product 10,Product,26.73,4
2019-09-27,Product 12,Product,94.98,3
2019-09-27,Product 2,Product,92.63,3
2019-09-28,Product 4,Product,45.83,1
2019-09-29,Product 4,Product,33.25,4
2019-09-30,Managed Service 1,Managed Service,3.67,2
2019-09-30,License 3,License,31.85,1
2019-09-30,License 1,License,65.5,2
2019-09-30,Managed Service 3,Managed Service,85.84,3
2019-10-01,License 1,License,48.46,1
2019-10-01,License 5,License,84.96,4
2019-10-01,Product 3,Product,12.5,1
2019-10-01,Product 8,Product,43.49,4
2019-10-01,Product 6,Product,5.09,1
2019-10-02,License 8,License,72.95,4
2019-10-02,Product 9,Product,30.69,3
2019-10-02,License 2,License,58.69,4
2019-10-02,Product 3,Product,17.89,3
2019-10-02,License 2,License,45.84,1
2019-10-03,Product 12,Product,43.48,1
2019-10-04,Product 9,Product,50.25,2
2019-10-04,Product 5,Product,96.38,4
2019-10-05,License 5,License,30.11,4
2019-10-05,Product 3,Product,77.19,3
2019-10-05,Product 12,Product,75.42,3
2019-10-06,Product 3,Product,57.86,4
2019-10-07,Product 9,Product,78.65,4
2019-10-07,Product 8,Product,44.26,3
2019-10-07,Product 9,Product,95.6,1
2019-10-08,License 5,License,95.13,4
2019-10-08,Product 2,Product,54.09,3
2019-10-08,Managed Service 3,Managed Service,38.41,4
2019-10-08,License 5,License,62.72,4
2019-10-08,License 8,License,59.34,4
2019-10-09,Product 3,Product,43.34,1
2019-10-09,Product 11,Product,42.1,2
2019-10-09,Product 2,Product,94.53,3
2019-10-10,Product 4,Product,45.93,3
2019-10-10,Product 1,Product,75.28,4
2019-10-10,Product 4,Product,44.92,1
2019-10-11,License 9,License,49.83,2
2019-10-11,Product 4,Product,63.46,1
2019-10-11,License 7,License,83.54,4
2019-10-12,Product 4,Product,41.03,4
2019-10-12,Product 10,Product,43.4,1
2019-10-13,Managed Service 1,Managed Service,58.54,4
2019-10-14,License 7,License,18.93,3
2019-10-14,Product 11,Product,6.45,2
2019-10-14,Product 12,Product,2.55,1
2019-10-14,License 5,License,83.87,2
2019-10-15,Managed Service 2,Managed Service,50.31,3
2019-10-15,License 6,License,44.67,3
2019-10-16,License 9,License,79.07,4
2019-10-16,License 6,License,82.15,1
2019-10-16,Product 10,Product,70.53,4
2019-10-16,Product 3,Product,2.77,3
2019-10-17,License 9,License,20.8,2
2019-10-17,Product 10,Product,51.55,4
2019-10-17,License 4,License,69.89,2
2019-10-17,License 4,License,14.13,3
2019-10-18,Product 12,Product,6.82,4
2019-10-18,Managed Service 3,Managed Service,37.1,2
2019-10-19,License 1,License,8.82,3
2019-10-19,Product 10,Product,46.96,4
2019-10-19,Managed Service 2,Managed Service,3.42,1
2019-10-19,License 8,License,12.42,1
2019-10-19,Managed Service 3,Managed Service,52.73,3
2019-10-20,Product 2,Product,98.94,2
2019-10-21,Product 1,Product,81.68,4
2019-10-21,Product 2,Product,32.61,1
2019-10-22,Product 7,Product,44.05,1
2019-10-22,License 3,License,71.84,1
2019-10-22,Product 7,Product,52.6,2
2019-10-23,Product 1,Product,45.53,1
2019-10-23,Product 2,Product,33.44,1
2019-10-23,Product 2,Product,41.19,3
2019-10-24,Product 6,Product,15.68,2
2019-10-25,Product 7,Product,33.11,3
2019-10-25,License 7,License,38.74,2
2019-10-25,Managed Service 1,Managed Service,38.29,4
2019-10-25,License 2,License,83.2,3
2019-10-26,License 8,License,63.41,4
2019-10-27,Product 2,Product,55.59,2
2019-10-27,Managed Service 3,Managed Service,58.25,2
2019-10-27,License 3,License,82.33,4
2019-10-28,Product 4,Product,25.69,3
2019-10-29,Product 10,Product,57.71,3
2019-10-29,Product 3,Product,21.58,2
2019-10-29,License 4,License,52.0,1
2019-10-29,License 2,License,81.11,1
2019-10-30,License 5,License,55.66,3
2019-10-30,Product 5,Product,30.98,1
2019-10-30,Product 9,Product,33.85,4
2019-10-30,Product 6,Product,70.64,2
2019-10-31,License 9,License,40.14,2
2019-11-01,Managed Service 3,Managed Service,94.27,2
2019-11-01,License 2,License,31.55,4
2019-11-02,Product 8,Product,61.7,1
2019-11-02,Product 9,Product,29.51,2
2019-11-02,Product 3,Product,75.13,1
2019-11-02,License 8,License,43.37,4
2019-11-02,Product 1,Product,95.01,3
2019-11-03,Product 8,Product,92.29,1
2019-11-03,License 8,License,91.66,2
2019-11-03,License 5,License,56.5,1
2019-11-04,Product 12,Product,24.15,4
2019-11-04,Product 11,Product,16.24,3
2019-11-04,Product 9,Product,44.55,4
2019-11-05,Managed Service 1,Managed Service,4.39,1
2019-11-06,Product 12,Product,54.53,1
2019-11-06,Product 1,Product,47.64,1
2019-11-06,Product 7,Product,56.9,2
2019-11-06,Product 11,Product,25.12,2
2019-11-07,Product 2,Product,78.76,2
2019-11-07,License 8,License,93.87,3
2019-11-07,License 9,License,10.22,1
2019-11-07,Managed Service 3,Managed Service,2.36,2
2019-11-07,Product 6,Product,40.34,4
2019-11-08,Product 10,Product,48.85,3
2019-11-08,Managed Service 2,Managed Service,79.12,2
2019-11-09,License 3,License,14.31,3
2019-11-09,Managed Service 3,Managed Service,3.88,2
2019-11-09,License 2,License,96.73,3
2019-11-09,Product 1,Product,63.83,2
2019-11-10,Product 4,Product,28.61,2
2019-11-10,Product 4,Product,34.29,1
2019-11-11,Product 2,Product,98.69,3
2019-11-11,License 2,License,30.84,2
2019-11-11,Product 4,Product,11.12,1
2019-11-11,License 1,License,67.24,3
2019-11-11,Product 8,Product,4.4,4
2019-11-12,License 3,License,23.62,4
2019-11-12,Product 2,Product,23.97,3
2019-11-13,Product 9,Product,52.14,3
2019-11-13,Product 12,Product,26.85,1
2019-11-13,Product 12,Product,73.61,2
2019-11-13,License 3,License,69.26,3
2019-11-13,License 4,License,93.21,2
2019-11-14,Managed Service 2,Managed Service,69.06,3
2019-11-14,Managed Service 2,Managed Service,5.81,1
2019-11-14,Product 1,Product,23.89,3
2019-11-14,Product 1,Product,77.6,2
2019-11-15,Product 11,Product,67.43,2
2019-11-15,Product 1,Product,86.77,3
2019-11-16,License 9,License,83.55,2
2019-11-16,Product 11,Product,14.82,2
2019-11-16,License 8,License,29.44,2
2019-11-17,License 7,License,8.46,4
2019-11-17,License 4,License,49.82,2
2019-11-18,Product 7,Product,45.3,2
2019-11-19,License 8,License,89.17,4
2019-11-19,Product 4,Product,32.14,4
2019-11-20,Product 4,Product,42.59,3
2019-11-20,License 2,License,72.66,1
2019-11-20,License 8,License,67.25,2
2019-11-20,Managed Service 3,Managed Service,28.89,1
2019-11-20,License 3,License,78.42,3
2019-11-21,Product 12,Product,97.43,1
2019-11-21,License 4,License,34.64,4
2019-11-22,License 4,License,35.57,4
2019-11-23,License 2,License,25.07,1
2019-11-23,License 3,License,89.04,3
2019-11-23,License 3,License,44.6,4
2019-11-23,Product 12,Product,93.42,4
2019-11-24,License 9,License,49.13,1
2019-11-24,Managed Service 2,Managed Service,50.19,1
2019-11-25,License 6,License,15.09,1
2019-11-26,License 7,License,88.4,1
2019-11-26,Managed Service 3,Managed Service,58.49,4
2019-11-27,Managed Service 1,Managed Service,1.05,2
2019-11-27,License 7,License,44.28,4
2019-11-27,License 1,License,62.03,4
2019-11-28,License 3,License,47.43,3
2019-11-28,License 7,License,90.6,2
2019-11-28,Product 10,Product,41.18,1
2019-11-28,Product 8,Product,86.48,2
2019-11-28,Managed Service 3,Managed Service,68.65,2
2019-11-29,License 1,License,67.03,2
2019-11-29,Product 4,Product,15.33,4
2019-11-29,License 8,License,95.62,2
2019-11-29,License 1,License,48.56,2
2019-11-29,Product 7,Product,14.33,4
2019-11-30,Product 12,Product,13.17,3
2019-11-30,License 2,License,20.1,2
2019-11-30,Product 6,Product,66.22,1
2019-12-01,License 4,License,18.57,4
2019-12-01,License 6,License,13.0,1
2019-12-01,License 7,License,18.17,2
2019-12-02,Managed Service 1,Managed Service,80.49,4
2019-12-02,Product 5,Product,90.18,1
2019-12-02,Product 8,Product,9.62,4
2019-12-03,Product 2,Product,65.76,2
2019-12-04,Product 7,Product,53.43,3
2019-12-05,License 7,License,20.55,2
2019-12-05,Managed Service 2,Managed Service,38.5,4
2019-12-05,Product 7,Product,0.95,2
2019-12-05,License 2,License,80.78,2
2019-12-06,License 3,License,46.99,3
2019-12-06,Product 8,Product,75.65,2
2019-12-06,Product 2,Product,16.01,2
2019-12-06,Product 11,Product,70.43,2
2019-12-06,Product 6,Product,20.08,4
2019-12-07,License 9,License,57.41,2
2019-12-08,License 9,License,33.92,4
2019-12-08,License 1,License,62.71,2
2019-12-08,Product 5,Product,87.47,1
2019-12-08,License 2,License,90.56,3
2019-12-08,Product 12,Product,67.14,3
2019-12-09,Product 9,Product,51.09,2
2019-12-09,License 5,License,94.27,1
2019-12-10,License 6,License,53.51,4
2019-12-10,Managed Service 3,Managed Service,9.38,4
2019-12-10,License 6,License,49.75,4
2019-12-10,Product 2,Product,96.7,4
2019-12-11,License 9,License,19.4,3
2019-12-11,Product 10,Product,95.79,2
2019-12-11,License 4,License,96.31,2
2019-12-11,Product 11,Product,38.67,2
2019-12-12,Product 1,Product,76.68,2
2019-12-13,Product 2,Product,36.34,2
2019-12-13,License 5,License,67.15,1
2019-12-13,License 1,License,68.51,4
2019-12-13,Product 8,Product,54.47,2
2019-12-14,Managed Service 1,Managed Service,53.43,1
2019-12-14,License 9,License,93.84,3
2019-12-14,Product 3,Product,66.57,3
2019-12-14,License 2,License,10.93,3
2019-12-15,Managed Service 1,Managed Service,19.99,1
2019-12-15,Product 6,Product,82.86,3
2019-12-16,License 9,License,78.9,4
2019-12-17,Product 6,Product,84.91,3
2019-12-17,License 5,License,74.21,1
2019-12-17,License 1,License,2.17,2
2019-12-18,Product 12,Product,61.24,4
2019-12-18,License 2,License,30.77,4
2019-12-18,Product 4,Product,19.32,3
2019-12-18,Product 11,Product,52.83,2
2019-12-19,Product 1,Product,50.62,1
2019-12-19,License 9,License,52.88,4
2019-12-19,Product 5,Product,46.89,2
2019-12-19,Product 5,Product,61.44,2
2019-12-19,License 3,License,45.93,4
2019-12-20,Product 6,Product,13.8,4
2019-12-21,Product 4,Product,16.01,4
2019-12-22,Managed Service 1,Managed Service,5.05,1
2019-12-22,License 2,License,26.25,2
2019-12-22,Managed Service 3,Managed Service,52.78,2
2019-12-23,License 6,License,4.9,3
2019-12-24,Product 1,Product,47.5,4
2019-12-24,Product 9,Product,17.5,1
2019-12-24,Product 3,Product,98.93,2
2019-12-24,Product 12,Product,44.99,1
2019-12-25,License 4,License,23.13,1
2019-12-25,License 4,License,56.92,3
2019-12-26,Product 1,Product,5.08,2
2019-12-26,Product 9,Product,78.01,3
2019-12-26,License 3,License,42.26,3
2019-12-26,Product 9,Product,20.9,3
2019-12-27,Product 3,Product,6.44,2
2019-12-27,License 2,License,99.5,2
2019-12-28,Product 5,Product,18.32,4
2019-12-29,Managed Service 2,Managed Service,21.6,4
2019-12-29,License 6,License,61.22,4
2019-12-29,License 6,License,91.66,1
2019-12-29,Product 9,Product,58.37,3
2019-12-30,Product 5,Product,70.45,1
2019-12-31,Product 10,Product,70.87,2
2020-01-01,Managed Service 2,Managed Service,86.06,2
2020-01-02,Product 3,Product,0.79,3
2020-01-02,Product 7,Product,94.7,3
2020-01-02,License 8,License,84.42,2
2020-01-02,License 2,License,62.43,3
2020-01-02,License 2,License,11.0,4
2020-01-03,Product 5,Product,29.81,3
2020-01-03,Managed Service 2,Managed Service,54.36,1
2020-01-03,Managed Service 2,Managed Service,48.46,2
2020-01-04,Product 9,Product,39.35,2
2020-01-05,Product 1,Product,40.33,1
2020-01-05,Product 11,Product,60.44,2
2020-01-05,Product 2,Product,21.92,3
2020-01-06,License 5,License,89.17,3
2020-01-07,Managed Service 1,Managed Service,45.76,4
2020-01-07,Product 3,Product,61.69,3
2020-01-07,License 3,License,68.56,3
2020-01-07,Product 4,Product,18.89,3
2020-01-07,License 4,License,77.77,2
2020-01-08,Product 6,Product,74.56,4
2020-01-08,Product 6,Product,70.5,3
2020-01-09,Product 7,Product,15.5,4
2020-01-09,Product 7,Product,18.99,4
2020-01-09,License 3,License,95.93,4
2020-01-09,Product 12,Product,68.09,3
2020-01-09,License 5,License,95.51,3
2020-01-10,Product 11,Product,56.43,2
2020-01-10,Product 1,Product,14.9,1
2020-01-10,License 4,License,41.45,1
2020-01-10,Product 10,Product,29.86,3
2020-01-11,License 5,License,12.18,4
2020-01-12,Product 8,Product,16.75,4
2020-01-12,License 7,License,29.2,1
2020-01-12,Product 7,Product,37.77,4
2020-01-12,License 2,License,90.57,2
2020-01-12,License 3,License,56.09,3
